ダウンロードした時刻：2018/07/29 11:12:54

,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂,辻堂
年月日,平均気温(℃),平均気温(℃),平均気温(℃),降水量の合計(mm),降水量の合計(mm),降水量の合計(mm),日照時間(時間),日照時間(時間),日照時間(時間),平均風速(m/s),平均風速(m/s),平均風速(m/s),最低気温(℃),最低気温(℃),最低気温(℃),最高気温(℃),最高気温(℃),最高気温(℃)
,,,,,,,,,,,,,,,,,,
,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
2018/6/17,19.3,8,1,0.0,8,1,5.8,8,1,2.1,8,1,15.7,8,1,23.0,8,1
2018/6/18,19.3,8,1,4.5,8,1,0.0,8,1,2.6,8,1,17.4,8,1,20.9,8,1
2018/6/19,22.5,8,1,0.0,8,1,9.8,8,1,3.2,8,1,18.7,8,1,27.7,8,1
2018/6/20,21.2,8,1,55.5,8,1,0.0,8,1,2.0,8,1,19.8,8,1,22.2,8,1
2018/6/21,21.1,8,1,29.5,8,1,0.0,8,1,2.4,8,1,19.6,8,1,22.6,8,1
2018/6/22,22.5,8,1,0.0,8,1,9.8,8,1,1.7,8,1,18.6,8,1,25.3,8,1
2018/6/23,20.6,8,1,17.5,8,1,0.0,8,1,1.9,8,1,18.4,8,1,23.4,8,1
2018/6/24,21.9,8,1,6.0,8,1,5.3,8,1,2.6,8,1,19.6,8,1,26.7,8,1
2018/6/25,23.9,8,1,0.0,8,1,13.1,8,1,1.7,8,1,20.1,8,1,27.9,8,1
2018/6/26,24.6,8,1,0.0,8,1,10.3,8,1,4.5,8,1,22.0,8,1,28.1,8,1
2018/6/27,25.6,8,1,0.0,8,1,5.7,8,1,8.0,8,1,23.7,8,1,28.7,8,1
2018/6/28,25.2,8,1,0.0,8,1,4.6,8,1,7.4,8,1,23.6,8,1,28.3,8,1
2018/6/29,25.1,8,1,0.0,8,1,11.4,8,1,8.2,8,1,23.8,8,1,27.5,8,1
2018/6/30,25.7,8,1,0.0,8,1,13.8,8,1,7.4,8,1,23.8,8,1,28.5,8,1
2018/7/1,26.0,8,1,0.0,8,1,12.4,8,1,6.5,8,1,24.2,8,1,29.2,8,1
2018/7/2,26.3,8,1,0.0,8,1,13.8,8,1,5.9,8,1,24.5,8,1,28.8,8,1
2018/7/3,26.2,8,1,0.0,8,1,11.8,8,1,7.2,8,1,24.9,8,1,28.7,8,1
2018/7/4,26.0,8,1,0.0,8,1,5.6,8,1,9.3,8,1,24.8,8,1,28.1,8,1
2018/7/5,25.3,8,1,3.5,8,1,0.1,8,1,8.4,8,1,24.5,8,1,26.3,8,1
2018/7/6,23.6,8,1,15.5,8,1,0.0,8,1,4.4,8,1,20.2,8,1,25.9,8,1
2018/7/7,24.1,8,1,0.5,8,1,0.7,8,1,4.3,8,1,20.1,8,1,26.6,8,1
2018/7/8,26.2,8,1,0.0,8,1,8.1,8,1,2.4,8,1,23.8,8,1,29.8,8,1
2018/7/9,26.5,8,1,0.0,8,1,9.0,8,1,2.0,8,1,23.8,8,1,29.5,8,1
2018/7/10,27.1,8,1,0.0,8,1,12.0,8,1,2.3,8,1,24.4,8,1,30.9,8,1
2018/7/11,27.3,8,1,0.0,8,1,7.7,8,1,2.1,8,1,25.4,8,1,31.1,8,1
2018/7/12,26.0,8,1,14.5,8,1,1.0,8,1,1.7,8,1,23.9,8,1,30.1,8,1
2018/7/13,26.9,8,1,0.0,8,1,8.1,8,1,1.8,8,1,24.6,8,1,30.2,8,1
2018/7/14,27.7,8,1,0.0,8,1,10.6,8,1,1.6,8,1,25.4,8,1,31.2,8,1
2018/7/15,28.1,8,1,0.0,8,1,9.2,8,1,2.9,8,1,26.6,8,1,31.5,8,1
2018/7/16,27.7,8,1,0.0,8,1,8.7,8,1,4.5,8,1,26.5,8,1,30.3,8,1
2018/7/17,27.9,8,1,0.0,8,1,9.8,8,1,5.1,8,1,26.3,8,1,30.8,8,1
2018/7/18,28.2,8,1,0.0,8,1,8.9,8,1,3.5,8,1,26.5,8,1,31.1,8,1
2018/7/19,28.4,8,1,0.0,8,1,11.2,8,1,4.6,8,1,26.6,8,1,31.6,8,1
2018/7/20,28.5,8,1,0.0,8,1,12.6,8,1,5.6,8,1,26.6,8,1,31.6,8,1
2018/7/21,28.5,8,1,0.0,8,1,11.3,8,1,5.4,8,1,26.9,8,1,30.9,8,1
2018/7/22,28.8,8,1,0.0,8,1,9.9,8,1,2.8,8,1,26.8,8,1,32.0,8,1
2018/7/23,29.5,8,1,0.0,8,1,11.5,8,1,2.0,8,1,26.9,8,1,32.8,8,1
2018/7/24,29.3,8,1,0.0,8,1,7.6,8,1,2.1,8,1,27.0,8,1,33.7,8,1
2018/7/25,29.0,8,1,0.0,8,1,4.4,8,1,2.4,8,1,26.7,8,1,33.8,8,1
2018/7/26,27.3,8,1,0.0,8,1,1.1,8,1,2.7,8,1,24.1,8,1,30.5,8,1
2018/7/27,26.7,8,1,0.0,8,1,8.9,8,1,3.5,8,1,23.3,8,1,30.7,8,1
2018/7/28,24.7,8,1,44.5,8,1,0.7,8,1,5.5,8,1,20.7,8,1,28.8,8,1
